document_id,RawText,clean_text
6735,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/SYD6YZmeBe

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co sydyzmeb cmscaresu g
6736,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/SYD6YZmeBe

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co sydyzmeb cmscaresu g
6737,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/DoTsHpvDDf

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co dotshpvddf cmscaresu g
6738,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/DoTsHpvDDf

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co dotshpvddf cmscaresu g
6739,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/0btlvOTjsY

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co btlvotjsi cmscaresu g
6740,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/0btlvOTjsY

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co btlvotjsi cmscaresu g
6741,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽👨🏿‍⚕️
https://t.co/zbUE1mk5M4

#CMScares…",alima po gem incompet constitut delinqu amp suffer self hate http co zbuemkm cmscare
6742,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽👨🏿‍⚕️
https://t.co/zbUE1mBHaE

#CMScares…",alima po gem incompet constitut delinqu amp suffer self hate http co zbuembha cmscare
6743,@LeaderMcConnell We remember! #BlackLivesMatter #BlackTwitter https://t.co/EzM11gvPdp,leadermcconnel we rememb blacklivesmatt blacktwitt http co ezmgvpdp
6744,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽👨🏿‍⚕️
https://t.co/zbUE1mBHaE

#CMScares…",alima po gem incompet constitut delinqu amp suffer self hate http co zbuembha cmscare
6745,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/0btlvOTjsY

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co btlvotjsi cmscaresu g
6746,"Asia markets track Wall St rally as traders weigh Russia sanctions

https://t.co/SQejmrUgHf
#HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",asia market track wall st ralli trader weigh russia sanction http co sqejmrughf holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
6747,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/0btlvOTjsY

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co btlvotjsi cmscaresu g
6748,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽👨🏿‍⚕️
https://t.co/zbUE1mBHaE

#CMScares…",alima po gem incompet constitut delinqu amp suffer self hate http co zbuembha cmscare
6749,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽👨🏿‍⚕️
https://t.co/B6HmiNoIoX

#CMScares…",alima po gem incompet constitut delinqu amp suffer self hate http co bhminoiox cmscare
6750,"Ten people, ten colors Tote Bag from Fuugo Shop Spreadshirt US 👇 #endracism #BlackLivesMatter #totebag https://t.co/suV56AZxpK https://t.co/EryI2INtzl",ten peopl ten color tote bag fuugo shop spreadshirt u endrac blacklivesmatt totebag http co suvazxpk http co eryiintzl
6751,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽👨🏿‍⚕️
https://t.co/B6HmiNoIoX

#CMScares…",alima po gem incompet constitut delinqu amp suffer self hate http co bhminoiox cmscare
6752,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽👨🏿‍⚕️
https://t.co/B6HmiNoIoX

#CMScares…",alima po gem incompet constitut delinqu amp suffer self hate http co bhminoiox cmscare
6753,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽👨🏿‍⚕️
https://t.co/B6HmiNoIoX

#CMScares…",alima po gem incompet constitut delinqu amp suffer self hate http co bhminoiox cmscare
6754,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/gRrvXkMHJg 

#CMScares4u #…",alima po gem incompet constitut delinqu amp suffer self hate http co grrvxkmhjg cmscaresu
6755,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽👨🏿‍⚕️
https://t.co/tpK89KwzG4

#CMScares…",alima po gem incompet constitut delinqu amp suffer self hate http co tpkkwzg cmscare
6756,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽👨🏿‍⚕️
https://t.co/tpK89KwzG4

#CMScares…",alima po gem incompet constitut delinqu amp suffer self hate http co tpkkwzg cmscare
6757,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/YX76CKWWgE

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co yxckwwge cmscaresu g
6758,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/YX76CKFkS4

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co yxckfk cmscaresu g
6759,"RT @Alima1000: PO of GEMS is incompetent, constitutional delinquent &amp; suffering from self-hate.

👇🏽
https://t.co/YX76CKWWgE

#CMScares4u #G…",alima po gem incompet constitut delinqu amp suffer self hate http co yxckwwge cmscaresu g
6760,"Crisis?

London close: Stocks firmer as bargain hunters swoop in 

https://t.co/vtLB5j61x9 #HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",crisi london close stock firmer bargain hunter swoop http co vtlbjx holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
6761,"RT @SenDuckworth: Today marks two years since Ahmaud Arbery was chased and shot down for jogging while Black.

While his murderers are righ…",senduckworth today mark two year sinc ahmaud arberi chase shot jog black while murder righ
6762,"RT @hiresurvivors: Today, Black women continue to lead the movement to end sexual violence, increase awareness, and change the world for go…",hiresurvivor today black woman continu lead movement end sexual violenc increas awar chang world go
6763,"ETF investors pile into Russian equities and defence stocks 

https://t.co/5prwD6v7BI #HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",etf investor pile russian equiti defenc stock http co prwdvbi holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
6764,"RT @epysodes: Its 2021, Are you still standing with us?
.
.
.
.
#BlackLivesMatter #BLM #blackpeopletwitter #stopracism #SupportBlackBusines…",epysod it are still stand u blacklivesmatt blm blackpeopletwitt stoprac supportblackbusin
6765,"RT @wyttemaj3k: - Salary cut
- Fined £250,000
- Lost Adidas deal
- May spend 4 years in jail 
His career might be over this is the time to…",wyttemajk salari cut fine lost adida deal may spend year jail hi career might time
6766,"RT @wedi_atse: “This is the saddest moment of my life” @antonioguterres 

But you don’t care about the #TigrayGenocide right?
#BlackLivesMa…",wedi at thi saddest moment life antonioguterr but care tigraygenocid right blacklivesma
6767,"RT @CUmeberechukwu: #NigeriaInvasion: Why the World Attention is on Ukraine, the #Nigeria State Invaded BIAFRA. The World Won't Talk about…",cumeberechukwu nigeriainvas whi world attent ukrain nigeria state invad biafra the world won talk
6768,"European defence stocks rise as Russia invades Ukraine

 https://t.co/Y6w3WXZzo3 #HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",european defenc stock rise russia invad ukrain http co ywwxzzo holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
6769,"RT @epysodes: Remember this post. By all that is sacred in the world, remember this post, because she speaks a truth and not a lie. Were th…",epysod rememb post by sacr world rememb post speak truth lie were th
6770,"RT @CUmeberechukwu: #NigeriaInvasion: Why the World Attention is on Ukraine, the #Nigeria State Invaded BIAFRA. The World Won't Talk about…",cumeberechukwu nigeriainvas whi world attent ukrain nigeria state invad biafra the world won talk
6771,"Most South Africans believe that life was better under apartheid. Source: https://t.co/W6hKYgmrzN
Life expectancy in South Africa has decreased since apartheid ended. Source: https://t.co/W6hKYgmrzN
#SouthAfrica  #BlackHistory @PT_Invictus   #BlackLivesMatter  #BlackHistoryMonth",most south african believ life better apartheid sourc http co whkygmrzn life expect south africa decreas sinc apartheid end sourc http co whkygmrzn southafrica blackhistori pt invictu blacklivesmatt blackhistorymonth
6772,"RT @epysodes: Speak of equality. Equality as America has known it. Speak of the Land of the Free and the Home of the Brave, huh? Were those…",epysod speak equal equal america known speak land free home brave huh were
6773,"RT @aurtemus: @LeaderMcConnell Let's #NOT start with the #lies @LeaderMcConnell, but, that's your  #mo,right in league with #Trump.  You ca…",aurtemu leadermcconnel let not start lie leadermcconnel mo right leagu trump you ca
6774,"Something does not sound right.. I hope Ukraine has not already been sold out?

#HolocaustMemorialDay #MLK #GrenfellTower #BlackLivesMatter #BidenHarris #oprahmeghanharry #ReparationsNow",someth sound right i hope ukrain alreadi sold holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow
6775,"RT @epysodes: Well, aren't we a threat? That we are. We must simply not be provoked. They're not doing such a great job, are they?

If you…",epysod well threat that we must simpli provok they great job if
6776,"RT @GlobalSFSU: #Repost Don't miss @OaklandMuseumCA exhibit _Mothership: Voyage Into Afrofuturism_, through February 27, 2022. More info an…",globalsfsu repost don miss oaklandmuseumca exhibit mothership voyag into afrofutur februari more info
6777,"RT @CUmeberechukwu: #NigeriaInvasion: Why the World Attention is on Ukraine, the #Nigeria State Invaded BIAFRA. The World Won't Talk about…",cumeberechukwu nigeriainvas whi world attent ukrain nigeria state invad biafra the world won talk
6778,"@KennethMcCune9 @NPR 1.  If you really believed 'ALL lives matter', you could say #BlackLivesMatter 

2.  There is no hatred and racism on 'all sides'...

3.  Its people just like YOU, standing in the way of your final point!",kennethmccun npr if realli believ all live matter could say blacklivesmatt there hatr racism side it peopl like you stand way final point
6779,"RT @TrueWordsRSpoke: @ragipsoylu #IStandWithUkraine 
It will be WAY easier to convince @FoxNews @TuckerCarlson viewers to LOVE #Putin than…",truewordsrspok ragipsoylu istandwithukrain it way easier convinc foxnew tuckercarlson viewer love putin
6780,"NPS Film Tells Story of Ballard Mountain, Previously Known as Racial Slur https://t.co/eyES9nMmeT #nationalparks #SantaMonicaMountains #BlackLivesMatter #NPS",np film tell stori ballard mountain previous known racial slur http co eyesnmmet nationalpark santamonicamountain blacklivesmatt np
6781,"RT @ultrarotom: URGENT:

Please help these people in Kenya by sharing and donating if you can, because they're running out of money for foo…",ultrarotom urgent plea help peopl kenya share donat run money foo
6782,RT @redz041: My daughter bought #bryantterry #cookbook she's  made many wonderful delicious recipes! 😋 🤎🖤💕💗💓thanQ! #BlackHistoryMonth #Blac…,redz my daughter bought bryantterri cookbook made mani wonder delici recip thanq blackhistorymonth blac
6783,"@NBCNews More importantly, are trans-men and trans-women fairly represented in the Russian army? Are #BlackLivesMatter on site to make sure blacks are not being oppressed?",nbcnew more importantli tran men tran woman fairli repres russian armi are blacklivesmatt site make sure black oppress
6784,"RT @wedi_atse: “This is the saddest moment of my life” @antonioguterres 

But you don’t care about the #TigrayGenocide right?
#BlackLivesMa…",wedi at thi saddest moment life antonioguterr but care tigraygenocid right blacklivesma
6785,"RT @keasy773: Black Prosperity Matters...frfr

FREEDOM PAPERS  E-book📖💻🔐🛫
Limited Sale 22% off w/ code: ""BHM""

https://t.co/SWwrLCwGAB

#fr…",keasi black prosper matter frfr freedom paper e book limit sale w code bhm http co swwrlcwgab fr
6786,"RT @inartfairNYK: Sounds like the one that hit my laptop last week laptops dead?

Russia unleashed data-wiper malware on Ukraine, say cyber…",inartfairnyk sound like one hit laptop last week laptop dead russia unleash data wiper malwar ukrain say cyber
6787,"RT @cudjinator: As we can all see, the knuckledraggers were right, politics has no place in football, right?
#UkraineUnderAttack #PutinIsaW…",cudjin a see knuckledragg right polit place footbal right ukraineunderattack putinisaw
6788,RT @BakkenDreams: .@POTUS .@JimInhofe .@VetAffairsDems .@DeptVetAffairs .@EHRMVA .@CarryTheLoad .@AMVETSHQ .@MOPH_HQ .@IndyFund .@ChicagoVA…,bakkendream potu jiminhof vetaffairsdem deptvetaffair ehrmva carrytheload amvetshq moph hq indyfund chicagova
