document_id,clean_text,sentiment
3431,while trayvon murder help ignit blacklivesmatt movement decad later black american still live fear shot kill and famili must work tirelessli seek justic hate fuel murder http co qvvgrzn,Negative
3432,eaton sandi emerg intern onlin ralli no war ukrain no nato nurs blacklivesmatt u massnurs masspeacea,Neutral
3433,antonioguterr un truli un born end war but i confid say un born promot war give veto power dictat oppressor daddi plea save live cameroon endanglophonecrisi sir antonioguterr blacklivesmatt,Positive
3434,bouncetv a decad later continu say name fight justic commun trayvonmartin blacklivesmatt,Neutral
3435,brucebourgoin appropri notic given polic similar incid never bystand resist voteblu mepolit,Neutral
3436,brucebourgoin appropri notic given polic similar incid never bystand resist voteblu mepolit,Neutral
3437,also mani african state legal requir icc claim jurisdict met icc also call upon interven african state holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Positive
3438,bettymag tjc dc iam heal blacklivesmatt florida teen trayvon martin shot kill http co cwfrhgjf,Neutral
3439,wedi at thi saddest moment life antonioguterr but care tigraygenocid right blacklivesma,Positive
3440,john crawford iii blacklivesmatt,Neutral
3441,zinnedproject and goe like sweet honey rock ella song zinnedproject blackhistorymonth blacklivesmatt blackhistorymonth trayvonmartin http co phltghigx,Positive
3442,ten year trayvonmartin blacklivesmatt http co eitxhckg,Neutral
3443,african main target icc even though mass atroc commit elsewher credibl effort made take action perpetr holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Positive
3444,brucebourgoin appropri notic given polic similar incid never bystand resist voteblu mepolit,Neutral
3445,lonasanchez when violenc end when black live matter u blacklivesmatt neworlean http co crbyaclgo,Negative
3446,inartfairnyk henc au member state seneg niger congo drc instrument creation r est,Neutral
3447,vfsmason gmu project examin black commun that onc thrive area blacklivesnextdoor blackhistorymonth mason aaa lan,Negative
3448,at request organ judgeclayj declar today trayvonmartin day dalla counti legaci live forev never forgotten sybrinafulton trayvon live heart forev fight chang america attorneycrump blacklivesmatt http co fpymdxva,Positive
3449,i love blm mad coz noon care em fuck clown also funni think import ukrain get u ur prioriti right slaveri long blm blacklivesmatt blm,Negative
3450,rosaluxglob ten year ago today trayvon martin shot dead florida visit groceri store the perpetr member,Negative
3451,bouncetv a decad later continu say name fight justic commun trayvonmartin blacklivesmatt,Neutral
3452,russia putin respons syria war crime right group say http co famgucuowv holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Positive
3453,inartfairnyk rwanda strengthen africa decis support idea independ amp effect intern court would puni,Neutral
3454,a outlin initi african region bloc support work icc africa chang http co pcdrvejn holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
3455,team enough while continu work tirelessli seek justic must continu uplift voic survivor like trayvon,Neutral
3456,brucebourgoin appropri notic given polic similar incid never bystand resist voteblu mepolit,Neutral
3457,bouncetv a decad later continu say name fight justic commun trayvonmartin blacklivesmatt,Neutral
3458,imfromukrain all peopl ukrain attack peopl race religion nation teach,Neutral
3459,while continu work tirelessli seek justic must continu uplift voic survivor like trayvon mother sabrina we amplifi voic stand ongo battl justic blacklivesmatt http co svipolbci,Neutral
3460,thi asshol probabl blacklivesmatt domesticterrorist follow usual stalk place groceri store gangstalk lapdhq fbi cia nsa http co naicsadu,Negative
3461,blacklivesmatt advoc still fight decad later justic vow stand activist leader continu fight tirelessli black american disproportion impact gun violenc http co adxgexit,Negative
3462,actual ahmaudabrey famili georgia make feder govern say blacklivesmatt amp georgia citizen civic duti amp said thing yeah georgia http co lbdguhrxxb,Neutral
3463,vfsmason gmu project examin black commun that onc thrive area blacklivesnextdoor blackhistorymonth mason aaa lan,Negative
3464,juway riyyah solidar blackstudentsstrand ukrain blacklivesmatt http co ulgucnoj,Neutral
3465,henc au member state seneg niger congo drc instrument creation r establish icc intern crimin court holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
3466,racist ale nfl thi former nfl player hate black peopl look at what he said let make hi stupid as viral where doe he work where doe he live make him famou http co oldskrlxm racist racism blackhistorymonth nflisracist blacklivesmatt http co gftrbodpr,Negative
3467,luelhelen no light no electr no food no telecommun no transport no medium tigraygenocid tigraycantwait break,Negative
3468,brendaefurhiev all need help find unless african student flee ukrain may stop,Neutral
3469,nemi tari antonioguterr un hypocrit un what biafran flee nigeria everyday inhuman treatment nige,Negative
3470,ami maxin my goal read short stori everi singl day day whiskey amp ribbon leesa cross smith leesacr,Neutral
3471,eaton sandi emerg intern onlin ralli no war ukrain no nato nurs blacklivesmatt u massnurs masspeacea,Neutral
3472,oldmainbel ding ding ding ding ding amp ding ding ding ding pennstat blacklivesmatt justiceforal,Neutral
3473,yr ago death trayvon martin spawn blacklivesmatt movement in stand your ground deankbd reflect death window origin america white space crucifi realiti white supremaci orbisbook http co rtxyjex,Neutral
3474,nadin write breonna taylor mother kick courtroom jacket daughter imag blacklivesmatt http co vub,Neutral
3475,tlsliveshow the founder of black histori month dr carter g woodson began negro histori week forerunn black histori month,Negative
3476,wecannca black own dispensari in lo angel to support travel noir blackownedbusi supportblackbusi blackhistori,Positive
3477,oldmainbel ding ding ding ding ding amp ding ding ding ding pennstat blacklivesmatt justiceforal,Neutral
3478,ami maxin my goal read short stori everi singl day day whiskey amp ribbon leesa cross smith leesacr,Neutral
3479,brendaefurhiev all need help find unless african student flee ukrain may stop,Neutral
3480,juway riyyah solidar blackstudentsstrand ukrain blacklivesmatt http co ulgucnoj,Neutral
3481,imfromukrain all peopl ukrain attack peopl race religion nation teach,Neutral
3482,wecannca black own dispensari in lo angel to support travel noir blackownedbusi supportblackbusi blackhistori,Positive
3483,chisholmproject there anoth group america would sustain abl surviv black peopl underg,Negative
3484,black own dispensari in lo angel to support travel noir blackownedbusi supportblackbusi blackhistori blackexcel blackhistorymonth blacklivesmatt blackprid blackgirlmag histori blackpow americanhistori blackw http co kkggrlzzd,Positive
3485,tweetsfromfp thi countri better blacklivesmatt http co iviyaajf,Positive
3486,ding ding ding ding ding amp ding ding ding ding pennstat blacklivesmatt justiceforal,Neutral
3487,my goal read short stori everi singl day day whiskey amp ribbon leesa cross smith leesacrosssmith stori astoryaday http co yxydkijm blackhistorymonth blacklivesmatt blackvoicesmatt,Neutral
3488,all need help find unless african student flee ukrain may stop polish border refus entri blacklivesmatt http co morkrmp,Neutral
3489,solidar blackstudentsstrand ukrain blacklivesmatt http co ulgucnoj,Neutral
3490,luelhelen the least tweet tigraygenocid blacklivesmatt tigraycantwait,Negative
3491,all peopl ukrain attack peopl race religion nation teach time escap peopl age old peopl child babi born underground bomb unisef blacklivesmatt hrw amnesti,Positive
3492,rwanda strengthen africa decis support idea independ amp effect intern court would punish amp deter perpetr crime futur holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
3493,ten year ago today trayvon martin shot dead florida visit groceri store the perpetr member arm vigilant group later found guilti the incid spark huge protest countrywid crucial precursor spawn blacklivesmatt http co ljipfbjwh,Positive
3494,i pray twenti year receiv answer i pray leg frederick douglas saturday photo photo michael block pexel blackhistorymonth blackhistoryiseveryday blacklivesmatt istandwithy alli puertoricanisblack puertoricansareblack http co qricrhuh,Neutral
3495,lemstraw noliewithbtc imagin candac owen would depart educ peopl fought,Neutral
3496,i pray twenti year receiv answer i pray leg frederick douglas saturday photo photo michael block pexel blackhistorymonth blackhistoryiseveryday blacklivesmatt istandwithy alli puertoricanisblack puertoricansareblack http co tenkwcc,Neutral
3497,wtf love stori is biden amp ukrainian govern creat end year christma movi nazi holocaust surviv dead take everyth see foxnew amp medium grain salt ado fba b ukrain russia war blacklivesmatt http co wxmbcsjea,Negative
3498,nvc command thi sad trump support liter brainwash racist make sick maga hilari sa,Negative
3499,sarasidnercnn on ten year anniversari kill ryanyoungnew beauti job remind u trayvonmartin,Neutral
3500,tlsliveshow the founder of black histori month dr carter g woodson began negro histori week forerunn black histori month,Negative
3501,and ya kid dougducey say quiet part loud the gop embrac white nation racism mean defeat democrat poll racistgop blacklivesmatt velshi thecrossconnect msnbc cnnphvpdebat http co rearazcv,Negative
3502,payaso cmranmirock ye whole world live stake ukrainian reffuge let everywher without covid test did everyon forget covid spread peopl blame china spread everywher ukrain fine stoprac covidisnotov blacklivesmatt,Positive
3503,the fresh memori rwandan genocid strengthen africa decis support idea http co pcdrvwkm holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Positive
3504,myarrs georg floyd three polic offic found guilti charg violat black man civil right face year ja,Positive
3505,the found icc thought strengthen rule law place moral limit tempestu logic realpolitik http co pcdrvwkm holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
